"basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt"
"20211117,042660,KR7042660001,대우조선해양,KOSPI,26000,-350,-1.33,26800,27300,25750,650669,17252606950,107290669,2789557394000"
"20211117,042700,KR7042700005,한미반도체,KOSPI,34600,-50,-.14,35300,35300,34000,584997,20290338400,49459877,1711311744200"
"20211117,000080,KR7000080002,하이트진로,KOSPI,33500,-700,-2.05,34100,34100,33300,250336,8389683250,70133611,2349475968500"
"20211117,000100,KR7000100008,유한양행,KOSPI,59100,-800,-1.34,59900,60300,59100,144670,8581553300,69972959,4135401876900"
"20211117,000120,KR7000120006,CJ대한통운,KOSPI,137500,-3000,-2.14,139000,139500,137500,18157,2509709500,22812344,3136697300000"
"20211117,000150,KR7000150003,두산,KOSPI,145500,7500,5.43,138000,147000,136500,149446,21447508000,16523835,2404217992500"
"20211117,000210,KR7000210005,DL,KOSPI,60900,-2900,-4.55,63800,64300,60500,275803,17003744500,20955884,1276213335600"
"20211117,000240,KR7000240002,한국앤컴퍼니,KOSPI,16500,-600,-3.51,17000,17000,16450,140337,2341358850,94935240,1566431460000"
"20211117,000270,KR7000270009,기아,KOSPI,84000,-200,-.24,84500,84700,83000,1630225,136669932900,405363347,34050521148000"
"20211117,000660,KR7000660001,SK하이닉스,KOSPI,110500,-1500,-1.34,113000,113000,110000,3062491,338946492000,728002365,80444261332500"
"20211117,000670,KR7000670000,영풍,KOSPI,659000,-25000,-3.65,686000,686000,657000,2333,1564552000,1842040,1213904360000"
"20211117,000720,KR7000720003,현대건설,KOSPI,49150,-1050,-2.09,50200,50400,49000,450497,22250934400,111355765,5473135849750"
"20211117,000810,KR7000810002,삼성화재,KOSPI,220000,-9000,-3.93,225500,226500,217000,153575,33778256500,47374837,10422464140000"
"20211117,000880,KR7000880005,한화,KOSPI,32050,50,.16,32000,32150,31800,277032,8846005100,74958735,2402427456750"
"20211117,000990,KR7000990002,DB하이텍,KOSPI,67400,1400,2.12,66600,67600,65100,1411964,94108935500,44398588,2992464831200"
"20211117,001040,KR7001040005,CJ,KOSPI,89700,-2000,-2.18,91700,92300,89500,114131,10305793100,29176998,2617176720600"
"20211117,001430,KR7001430008,세아베스틸,KOSPI,19950,-950,-4.55,20700,20850,19750,145428,2911073300,35862119,715449274050"
"20211117,001440,KR7001440007,대한전선,KOSPI,1920,-35,-1.79,1970,2030,1905,10399035,20186543405,856473009,1644428177280"
"20211117,001450,KR7001450006,현대해상,KOSPI,25250,-550,-2.13,25600,25700,25100,445887,11264308300,89400000,2257350000000"
"20211117,001680,KR7001680008,대상,KOSPI,23600,-400,-1.67,23950,24000,23600,102679,2435076600,34648025,817693390000"
"20211117,001800,KR7001800002,오리온홀딩스,KOSPI,15850,-250,-1.55,16000,16100,15800,87294,1387292150,62645422,992929938700"
"20211117,002030,KR7002030005,아세아,KOSPI,120000,-3500,-2.83,124000,124000,119500,6493,784101500,2191024,262922880000"
"20211117,002380,KR7002380004,KCC,KOSPI,305000,-7000,-2.24,312500,316000,304000,45167,13907440500,8886471,2710373655000"
"20211117,002790,KR7002790004,아모레G,KOSPI,47550,-1050,-2.16,48250,48600,47500,136167,6494534550,82458180,3920886459000"
"20211117,002840,KR7002840007,미원상사,KOSPI,206500,-1500,-.72,207500,207500,206000,1707,352748000,4970000,1026305000000"
"20211117,003030,KR7003030004,세아제강지주,KOSPI,108500,-10500,-8.82,118000,118000,106500,70828,7807347500,4141657,449369784500"
"20211117,003090,KR7003090008,대웅,KOSPI,31500,-950,-2.93,32100,32450,31400,59437,1884462550,58141980,1831472370000"
"20211117,003230,KR7003230000,삼양식품,KOSPI,80800,0,0,80300,81100,80000,16377,1320782400,7533015,608667612000"
"20211117,003240,KR7003240009,태광산업,KOSPI,973000,-33000,-3.28,1006000,1006000,973000,1491,1460558000,1113400,1083338200000"
"20211117,003490,KR7003490000,대한항공,KOSPI,29850,-600,-1.97,30450,30450,29850,2419449,72583114050,347820825,10382451626250"
"20211117,003550,KR7003550001,LG,KOSPI,88100,-1600,-1.78,89100,90000,88000,281523,24901598100,157300993,13858217483300"
"20211117,003670,KR7003670007,포스코케미칼,KOSPI,143000,-2500,-1.72,146500,148000,142000,302508,43629127000,77463220,11077240460000"
"20211117,004000,KR7004000006,롯데정밀화학,KOSPI,79900,-2100,-2.56,82000,82000,79700,176197,14173186900,25800000,2061420000000"
"20211117,004020,KR7004020004,현대제철,KOSPI,40200,-1000,-2.43,41300,41900,40200,504644,20472994250,133445785,5364520557000"
"20211117,004170,KR7004170007,신세계,KOSPI,239000,0,0,239000,240000,235000,89611,21201234500,9845181,2352998259000"
"20211117,004370,KR7004370003,농심,KOSPI,285000,-5000,-1.72,290000,291000,284000,17105,4892814000,6082642,1733552970000"
"20211117,004990,KR7004990008,롯데지주,KOSPI,32600,-350,-1.06,32950,33000,32550,93293,3049540150,104909237,3420041126200"
"20211117,005300,KR7005300009,롯데칠성,KOSPI,139000,-1000,-.71,138000,141000,136000,32257,4467065500,9278884,1289764876000"
"20211117,005380,KR7005380001,현대차,KOSPI,207000,500,.24,206500,209000,203000,715192,147041821000,213668187,44229314709000"
"20211117,005420,KR7005420005,코스모화학,KOSPI,16800,-50,-.3,17200,17200,16250,622251,10431790100,27860157,468050637600"
"20211117,005490,KR7005490008,POSCO,KOSPI,276000,-7500,-2.65,284500,284500,275500,407594,113317780500,87186835,24063566460000"
"20211117,005830,KR7005830005,DB손해보험,KOSPI,56700,-3100,-5.18,58900,59800,56000,279743,15888061200,70800000,4014360000000"
"20211117,005850,KR7005850003,에스엘,KOSPI,33400,1300,4.05,32500,34250,31900,225306,7506931250,48203277,1609989451800"
"20211117,005930,KR7005930003,삼성전자,KOSPI,70700,-600,-.84,71300,71600,70600,11027606,782835405900,5969782550,422063626285000"
"20211117,005940,KR7005940002,NH투자증권,KOSPI,13100,-200,-1.5,13250,13250,13000,505110,6611016200,297033887,3891143919700"
"20211117,006040,KR7006040000,동원산업,KOSPI,221500,-5500,-2.42,228500,228500,221500,5431,1210175500,3677641,814597481500"
"20211117,006260,KR7006260004,LS,KOSPI,55000,-2500,-4.35,57500,57600,54900,235245,13097210700,32200000,1771000000000"
"20211117,006280,KR7006280002,녹십자,KOSPI,232500,-9500,-3.93,244000,244500,231000,134280,31456083500,11686538,2717120085000"
"20211117,006400,KR7006400006,삼성SDI,KOSPI,762000,2000,.26,768000,772000,757000,164395,125397551000,68764530,52398571860000"
"20211117,006650,KR7006650006,대한유화,KOSPI,180500,-1500,-.82,182000,183000,178000,34866,6289969000,6500000,1173250000000"
"20211117,006800,KR7006800007,미래에셋증권,KOSPI,9070,-270,-2.89,9340,9340,9010,2076162,18919244070,635316408,5762319820560"
"20211117,007070,KR7007070006,GS리테일,KOSPI,32900,-100,-.3,32750,33000,32600,233433,7653083400,104717922,3445219633800"
"20211117,007310,KR7007310006,오뚜기,KOSPI,460500,-10500,-2.23,470000,470000,459500,5641,2607427500,3671981,1690947250500"
"20211117,007340,KR7007340003,디티알오토모티브,KOSPI,64700,-500,-.77,65200,65700,62800,31499,2022641400,9994005,646612123500"
"20211117,007660,KR7007660004,이수페타시스,KOSPI,4650,-80,-1.69,4640,4825,4595,1556066,7321567945,41268398,191898050700"
"20211117,008730,KR7008730004,율촌화학,KOSPI,20500,-450,-2.15,20650,20750,20400,38099,782187300,24800000,508400000000"
"20211117,008770,KR7008770000,호텔신라,KOSPI,80400,-800,-.99,81200,81300,80200,336908,27092359400,39248121,3155548928400"
"20211117,008930,KR7008930000,한미사이언스,KOSPI,55900,-2000,-3.45,57600,58000,55700,65464,3691290400,67304611,3762327754900"
"20211117,009150,KR7009150004,삼성전기,KOSPI,167500,500,.3,170000,171500,167000,352563,59563639500,74693696,12511194080000"
"20211117,009240,KR7009240003,한샘,KOSPI,88000,1200,1.38,90300,92000,87600,203680,18133285100,23533928,2070985664000"
"20211117,009420,KR7009420001,한올바이오파마,KOSPI,20250,-600,-2.88,20900,21000,20150,198637,4053462800,52240638,1057872919500"
"20211117,009540,KR7009540006,한국조선해양,KOSPI,98600,-2400,-2.38,101000,102000,98500,193430,19241158700,70773116,6978229237600"
"20211117,009830,KR7009830001,한화솔루션,KOSPI,35550,-950,-2.6,36200,36450,35500,771650,27597298150,191278497,6799950568350"
"20211117,009970,KR7009970005,영원무역홀딩스,KOSPI,49250,-950,-1.89,50200,51300,49000,20689,1031738050,13635592,671552906000"
"20211117,010060,KR7010060002,OCI,KOSPI,116500,-3500,-2.92,120500,120500,116000,270714,31743792500,23849371,2778451721500"
"20211117,010120,KR7010120004,LS ELECTRIC,KOSPI,57000,-1600,-2.73,58600,58700,56900,90704,5204219500,30000000,1710000000000"
"20211117,010130,KR7010130003,고려아연,KOSPI,493500,-11500,-2.28,501000,503000,493500,48038,23870449000,18870000,9312345000000"
"20211117,010140,KR7010140002,삼성중공업,KOSPI,5730,-40,-.69,5830,5840,5730,2994348,17281092480,630000000,3609900000000"
"20211117,010950,KR7010950004,S-Oil,KOSPI,90400,-4000,-4.24,94500,96000,90100,584414,53415039500,112582792,10177484396800"
"20211117,011070,KR7011070000,LG이노텍,KOSPI,271000,2000,.74,273500,279500,267000,496433,135547478000,23667107,6413785997000"
"20211117,011170,KR7011170008,롯데케미칼,KOSPI,211500,-4500,-2.08,216500,217500,209000,138323,29195496000,34275419,7249251118500"
"20211117,011200,KR7011200003,HMM,KOSPI,25850,-1000,-3.72,26850,26900,25600,5573705,145054374500,489039496,12641670971600"
"20211117,011210,KR7011210002,현대위아,KOSPI,78000,400,.52,77900,79100,76500,220972,17156547900,27195083,2121216474000"
"20211117,011780,KR7011780004,금호석유,KOSPI,162500,-5000,-2.99,167500,168000,162000,219222,35825136500,30467691,4950999787500"
"20211117,011790,KR7011790003,SKC,KOSPI,169500,-500,-.29,171000,173000,168500,222482,37775905000,37868298,6418676511000"
"20211117,012330,KR7012330007,현대모비스,KOSPI,241000,-1500,-.62,243000,243000,239000,271163,65197149500,94793094,22845135654000"
"20211117,012450,KR7012450003,한화에어로스페이스,KOSPI,42800,800,1.9,42150,43250,41450,481822,20541988600,50630000,2166964000000"
"20211117,012750,KR7012750006,에스원,KOSPI,81900,-900,-1.09,82400,83100,81800,57139,4694533000,37999178,3112132678200"
"20211117,014680,KR7014680003,한솔케미칼,KOSPI,301000,-7000,-2.27,307000,309500,299500,120092,36400772750,11335195,3411893695000"
"20211117,014820,KR7014820005,동원시스템즈,KOSPI,49650,-450,-.9,50000,50500,49300,37216,1849339100,29188411,1449204606150"
"20211117,015760,KR7015760002,한국전력,KOSPI,22400,-400,-1.75,22800,22900,22400,2171158,48888454250,641964077,14379995324800"
"20211117,016360,KR7016360000,삼성증권,KOSPI,47800,-900,-1.85,49000,49000,47650,257500,12375253900,89300000,4268540000000"
"20211117,017670,KR7017670001,SK텔레콤,KOSPI,309500,0,0,0,0,0,0,0,72060143,22302614258500"
"20211117,017800,KR7017800004,현대엘리베이,KOSPI,46550,-1050,-2.21,47050,47500,46550,180740,8455949050,40815191,1899947141050"
"20211117,017960,KR7017960006,한국카본,KOSPI,10900,-300,-2.68,11200,11200,10800,498877,5466088600,43960757,479172251300"
"20211117,018260,KR7018260000,삼성에스디에스,KOSPI,155000,-4500,-2.82,158500,160000,154500,102726,16075065500,77377800,11993559000000"
"20211117,018880,KR7018880005,한온시스템,KOSPI,13750,-50,-.36,13800,14200,13600,899438,12384943525,533800000,7339750000000"
"20211117,021240,KR7021240007,코웨이,KOSPI,76400,-2500,-3.17,78100,79000,76100,177332,13614594300,73799619,5638290891600"
"20211117,022100,KR7022100002,포스코 ICT,KOSDAQ,6370,-170,-2.6,6540,6540,6350,271785,1742411780,152034729,968461223730"
"20211117,023530,KR7023530009,롯데쇼핑,KOSPI,101000,-1500,-1.46,102500,103000,100500,53093,5381144000,28288755,2857164255000"
"20211117,024110,KR7024110009,기업은행,KOSPI,11050,-150,-1.34,11150,11150,10950,1369800,15140249550,744300587,8224521486350"
"20211117,026960,KR7026960005,동서,KOSPI,34400,-50,-.15,34200,34750,34000,92713,3187288450,99700000,3429680000000"
"20211117,028050,KR7028050003,삼성엔지니어링,KOSPI,22250,-650,-2.84,22950,23050,22150,1501502,33550635950,196000000,4361000000000"
"20211117,028260,KR7028260008,삼성물산,KOSPI,112000,-2500,-2.18,114500,115000,112000,256040,28898687000,186887081,20931353072000"
"20211117,028670,KR7028670008,팬오션,KOSPI,5500,-200,-3.51,5670,5760,5450,5118507,28451305760,534569512,2940132316000"
"20211117,029780,KR7029780004,삼성카드,KOSPI,34300,100,.29,34050,34300,34000,93497,3196413950,115858891,3973959961300"
"20211117,030000,KR7030000004,제일기획,KOSPI,23100,-400,-1.7,23250,23450,22950,222264,5140277500,115041225,2657452297500"
"20211117,030200,KR7030200000,KT,KOSPI,30600,-500,-1.61,31000,31050,30550,565332,17357817050,261111808,7990021324800"
"20211117,032640,KR7032640005,LG유플러스,KOSPI,14050,-50,-.35,14100,14150,13900,1378127,19291455650,436611361,6134389622050"
"20211117,032830,KR7032830002,삼성생명,KOSPI,65900,-1100,-1.64,66900,67300,65600,373096,24626801100,200000000,13180000000000"
"20211117,033780,KR7033780008,KT&G,KOSPI,84300,-500,-.59,84500,85000,83900,556566,46898546100,137292497,11573757497100"
"20211117,034020,KR7034020008,두산중공업,KOSPI,25400,-300,-1.17,26050,26700,25350,11749178,305090793100,518707291,13175165191400"
"20211117,034220,KR7034220004,LG디스플레이,KOSPI,21700,1050,5.08,20950,21700,20800,6148243,131452923300,357815700,7764600690000"
"20211117,034230,KR7034230003,파라다이스,KOSDAQ,15900,-500,-3.05,16350,16350,15800,728918,11652024650,90942672,1445988484800"
"20211117,034730,KR7034730002,SK,KOSPI,254500,3500,1.39,259000,262500,254000,485404,125448797000,70360297,17906695586500"
"20211117,035250,KR7035250000,강원랜드,KOSPI,25600,-550,-2.1,26000,26150,25500,1015859,26093050800,213940500,5476876800000"
"20211117,035420,KR7035420009,NAVER,KOSPI,401000,-4500,-1.11,406000,406500,399000,540444,216815413500,164263395,65869621395000"
"20211117,035720,KR7035720002,카카오,KOSPI,125000,-2500,-1.96,128000,129000,125000,1675657,210978235500,445698246,55712280750000"
"20211117,036460,KR7036460004,한국가스공사,KOSPI,39650,-650,-1.61,40350,40650,39450,429693,17176411850,92313000,3660210450000"
"20211117,036570,KR7036570000,엔씨소프트,KOSPI,725000,20000,2.84,713000,739000,712000,595201,433127432000,21954022,15916665950000"
"20211117,039490,KR7039490008,키움증권,KOSPI,108000,-2500,-2.26,110500,111500,107500,64529,6992644000,26219513,2831707404000"
"20211117,042660,KR7042660001,대우조선해양,KOSPI,26000,-350,-1.33,26800,27300,25750,650669,17252606950,107290669,2789557394000"
"20211117,042700,KR7042700005,한미반도체,KOSPI,34600,-50,-.14,35300,35300,34000,584997,20290338400,49459877,1711311744200"
"20211117,047040,KR7047040001,대우건설,KOSPI,6080,-150,-2.41,6280,6280,6080,1452665,8900110190,415622638,2526985639040"
"20211117,047050,KR7047050000,포스코인터내셔널,KOSPI,20050,-400,-1.96,20500,20550,19950,583775,11780409900,123375149,2473671737450"
"20211117,047810,KR7047810007,한국항공우주,KOSPI,30300,-400,-1.3,30650,30700,30150,295706,8983480450,97475107,2953495742100"
"20211117,051600,KR7051600005,한전KPS,KOSPI,45250,550,1.23,45100,46200,44750,757194,34423153650,45000000,2036250000000"
"20211117,051900,KR7051900009,LG생활건강,KOSPI,1198000,-21000,-1.72,1229000,1229000,1196000,30887,37152583000,15618197,18710600006000"
"20211117,051910,KR7051910008,LG화학,KOSPI,769000,-8000,-1.03,785000,787000,765000,131941,102186650000,70592343,54285511767000"
"20211117,052690,KR7052690005,한전기술,KOSPI,112000,8500,8.21,104500,116500,104500,1660454,185476062500,38220000,4280640000000"
"20211117,055550,KR7055550008,신한지주,KOSPI,37450,-900,-2.35,38050,38200,37400,1236600,46532566450,516599554,19346653297300"
"20211117,064350,KR7064350002,현대로템,KOSPI,21150,-700,-3.2,21900,21900,21150,661262,14117250500,109142293,2308359496950"
"20211117,066570,KR7066570003,LG전자,KOSPI,123000,-1000,-.81,124500,125000,122000,524897,64644471500,163647814,20128681122000"
"20211117,066970,KR7066970005,엘앤에프,KOSDAQ,238000,6500,2.81,238000,242200,232000,963095,228396758500,34810264,8284842832000"
"20211117,068270,KR7068270008,셀트리온,KOSPI,219000,-10000,-4.37,227500,230000,218500,916835,203268476500,137934716,30207702804000"
"20211117,069260,KR7069260008,휴켐스,KOSPI,23200,-450,-1.9,23800,23800,23050,336787,7840295800,40878588,948383241600"
"20211117,069620,KR7069620003,대웅제약,KOSPI,141000,-4000,-2.76,145000,145000,140500,21876,3117155500,11586575,1633707075000"
"20211117,069960,KR7069960003,현대백화점,KOSPI,77700,-900,-1.15,79200,79200,77000,116372,9019157600,23402441,1818369665700"
"20211117,071050,KR7071050009,한국금융지주,KOSPI,87200,-2500,-2.79,89200,89400,86500,200801,17580604000,55725992,4859306502400"
"20211117,071320,KR7071320006,지역난방공사,KOSPI,39250,-600,-1.51,40000,40000,39100,7819,307219950,11578744,454465702000"
"20211117,071970,KR7071970008,STX중공업,KOSPI,5050,-230,-4.36,5320,5330,5020,222718,1137485300,28365976,143248178800"
"20211117,073240,KR7073240004,금호타이어,KOSPI,4590,-385,-7.74,4905,4945,4530,1500954,6952723355,287260287,1318524717330"
"20211117,078930,KR7078930005,GS,KOSPI,41250,-900,-2.14,42200,42350,41000,241100,9987511000,92915378,3832759342500"
"20211117,079550,KR7079550000,LIG넥스원,KOSPI,57800,7850,15.72,53700,57900,52000,1946055,108111058900,22000000,1271600000000"
"20211117,081660,KR7081660003,휠라홀딩스,KOSPI,38000,50,.13,37900,38200,37450,487934,18482159850,60752222,2308584436000"
"20211117,082740,KR7082740002,HSD엔진,KOSPI,7900,-250,-3.07,8110,8200,7900,467395,3735699200,46721246,369097843400"
"20211117,086280,KR7086280005,현대글로비스,KOSPI,159000,-2500,-1.55,161500,162000,158500,82280,13135856000,37500000,5962500000000"
"20211117,086790,KR7086790003,하나금융지주,KOSPI,42700,-1150,-2.62,43700,43950,42600,1412068,60693243050,300242062,12820336047400"
"20211117,088350,KR7088350004,한화생명,KOSPI,3290,-85,-2.52,3405,3410,3290,2487985,8283764235,868530000,2857463700000"
"20211117,090430,KR7090430000,아모레퍼시픽,KOSPI,182000,-3000,-1.62,184500,185500,180500,149234,27165826500,58492759,10645682138000"
"20211117,093370,KR7093370005,후성,KOSPI,24750,200,.81,24600,25800,24400,9045903,223620508600,92606819,2292018770250"
"20211117,096770,KR7096770003,SK이노베이션,KOSPI,222500,-6500,-2.84,231000,231000,222000,358565,80191463500,92465564,20573587990000"
